"","BLOCK","PLOT","SPP","CODE","prop","cr.points"
"4555","B4",6,"RS","R",0.545454545454546,150
"4556","B4",6,"RS","R",0.555555555555556,150
"4557","B4",6,"RS","R",0.565656565656566,150
"4558","B4",6,"RS","R",0.575757575757576,150
"4559","B4",6,"RS","R",0.585858585858586,150
"4560","B4",6,"RS","R",0.595959595959596,150
"4561","B4",6,"RS","R",0.606060606060606,150
"4562","B4",6,"RS","R",0.616161616161616,150
"4563","B4",6,"RS","R",0.626262626262626,150
"4564","B4",6,"RS","R",0.636363636363636,150
"4565","B4",6,"RS","R",0.646464646464647,150
"4566","B4",6,"RS","R",0.656565656565657,150
"4567","B4",6,"RS","R",0.666666666666667,150
"4568","B4",6,"RS","R",0.676767676767677,150
"4569","B4",6,"RS","R",0.686868686868687,150
"4570","B4",6,"RS","R",0.696969696969697,150
"4571","B4",6,"RS","R",0.707070707070707,140
"4572","B4",6,"RS","R",0.717171717171717,140
"4573","B4",6,"RS","R",0.727272727272727,140
"4574","B4",6,"RS","R",0.737373737373737,130
"4575","B4",6,"RS","R",0.747474747474748,120
"4576","B4",6,"RS","R",0.757575757575758,110
"4577","B4",6,"RS","R",0.767676767676768,110
"4578","B4",6,"RS","R",0.777777777777778,110
"4579","B4",6,"RS","R",0.787878787878788,100
"4580","B4",6,"RS","R",0.797979797979798,100
"4581","B4",6,"RS","R",0.808080808080808,90
"4582","B4",6,"RS","R",0.818181818181818,80
"4583","B4",6,"RS","R",0.828282828282828,70
"4584","B4",6,"RS","R",0.838383838383838,50
"4585","B4",6,"RS","R",0.848484848484849,30
"4586","B4",6,"RS","R",0.858585858585859,20
"4587","B4",6,"RS","R",0.868686868686869,20
"4588","B4",6,"RS","R",0.878787878787879,20
"4589","B4",6,"RS","R",0.888888888888889,20
"4590","B4",6,"RS","R",0.898989898989899,20
"4591","B4",6,"RS","R",0.909090909090909,20
"4592","B4",6,"RS","R",0.919191919191919,20
"4593","B4",6,"RS","R",0.929292929292929,20
"4594","B4",6,"RS","R",0.939393939393939,20
"4595","B4",6,"RS","R",0.94949494949495,20
"4596","B4",6,"RS","R",0.95959595959596,10
"4597","B4",6,"RS","R",0.96969696969697,10
"4598","B4",6,"RS","R",0.97979797979798,10
"4599","B4",6,"RS","R",0.98989898989899,10
"4600","B4",6,"RS","R",1,10
"4601","B4",7,"BS","BN",0,0
"4602","B4",7,"BS","BN",0.0101010101010101,0
"4603","B4",7,"BS","BN",0.0202020202020202,0
"4604","B4",7,"BS","BN",0.0303030303030303,0
"4605","B4",7,"BS","BN",0.0404040404040404,0
"4606","B4",7,"BS","BN",0.0505050505050505,0
"4607","B4",7,"BS","BN",0.0606060606060606,0
"4608","B4",7,"BS","BN",0.0707070707070707,0
"4609","B4",7,"BS","BN",0.0808080808080808,0
"4610","B4",7,"BS","BN",0.0909090909090909,0
"4611","B4",7,"BS","BN",0.101010101010101,0
"4612","B4",7,"BS","BN",0.111111111111111,0
"4613","B4",7,"BS","BN",0.121212121212121,0
"4614","B4",7,"BS","BN",0.131313131313131,0
"4615","B4",7,"BS","BN",0.141414141414141,0
"4616","B4",7,"BS","BN",0.151515151515152,0
"4617","B4",7,"BS","BN",0.161616161616162,0
"4618","B4",7,"BS","BN",0.171717171717172,0
"4619","B4",7,"BS","BN",0.181818181818182,0
"4620","B4",7,"BS","BN",0.191919191919192,0
"4621","B4",7,"BS","BN",0.202020202020202,0
"4622","B4",7,"BS","BN",0.212121212121212,0
"4623","B4",7,"BS","BN",0.222222222222222,0
"4624","B4",7,"BS","BN",0.232323232323232,0
"4625","B4",7,"BS","BN",0.242424242424242,10
"4626","B4",7,"BS","BN",0.252525252525253,10
"4627","B4",7,"BS","BN",0.262626262626263,20
"4628","B4",7,"BS","BN",0.272727272727273,20
"4629","B4",7,"BS","BN",0.282828282828283,30
"4630","B4",7,"BS","BN",0.292929292929293,60
"4631","B4",7,"BS","BN",0.303030303030303,100
"4632","B4",7,"BS","BN",0.313131313131313,110
"4633","B4",7,"BS","BN",0.323232323232323,120
"4634","B4",7,"BS","BN",0.333333333333333,130
"4635","B4",7,"BS","BN",0.343434343434343,130
"4636","B4",7,"BS","BN",0.353535353535354,130
"4637","B4",7,"BS","BN",0.363636363636364,130
"4638","B4",7,"BS","BN",0.373737373737374,130
"4639","B4",7,"BS","BN",0.383838383838384,130
"4640","B4",7,"BS","BN",0.393939393939394,140
"4641","B4",7,"BS","BN",0.404040404040404,140
"4642","B4",7,"BS","BN",0.414141414141414,140
"4643","B4",7,"BS","BN",0.424242424242424,140
"4644","B4",7,"BS","BN",0.434343434343434,140
"4645","B4",7,"BS","BN",0.444444444444444,140
"4646","B4",7,"BS","BN",0.454545454545455,140
"4647","B4",7,"BS","BN",0.464646464646465,140
"4648","B4",7,"BS","BN",0.474747474747475,140
"4649","B4",7,"BS","BN",0.484848484848485,140
"4650","B4",7,"BS","BN",0.494949494949495,140
"4651","B4",7,"BS","BN",0.505050505050505,140
"4652","B4",7,"BS","BN",0.515151515151515,140
"4653","B4",7,"BS","BN",0.525252525252525,140
"4654","B4",7,"BS","BN",0.535353535353535,140
"4655","B4",7,"BS","BN",0.545454545454546,140
"4656","B4",7,"BS","BN",0.555555555555556,140
"4657","B4",7,"BS","BN",0.565656565656566,140
"4658","B4",7,"BS","BN",0.575757575757576,140
"4659","B4",7,"BS","BN",0.585858585858586,140
"4660","B4",7,"BS","BN",0.595959595959596,140
"4661","B4",7,"BS","BN",0.606060606060606,140
"4662","B4",7,"BS","BN",0.616161616161616,130
"4663","B4",7,"BS","BN",0.626262626262626,130
"4664","B4",7,"BS","BN",0.636363636363636,130
"4665","B4",7,"BS","BN",0.646464646464647,130
"4666","B4",7,"BS","BN",0.656565656565657,130
"4667","B4",7,"BS","BN",0.666666666666667,120
"4668","B4",7,"BS","BN",0.676767676767677,120
"4669","B4",7,"BS","BN",0.686868686868687,110
"4670","B4",7,"BS","BN",0.696969696969697,110
"4671","B4",7,"BS","BN",0.707070707070707,100
"4672","B4",7,"BS","BN",0.717171717171717,90
"4673","B4",7,"BS","BN",0.727272727272727,60
"4674","B4",7,"BS","BN",0.737373737373737,60
"4675","B4",7,"BS","BN",0.747474747474748,60
"4676","B4",7,"BS","BN",0.757575757575758,60
"4677","B4",7,"BS","BN",0.767676767676768,50
"4678","B4",7,"BS","BN",0.777777777777778,50
"4679","B4",7,"BS","BN",0.787878787878788,50
"4680","B4",7,"BS","BN",0.797979797979798,50
"4681","B4",7,"BS","BN",0.808080808080808,40
"4682","B4",7,"BS","BN",0.818181818181818,30
"4683","B4",7,"BS","BN",0.828282828282828,30
"4684","B4",7,"BS","BN",0.838383838383838,30
"4685","B4",7,"BS","BN",0.848484848484849,30
"4686","B4",7,"BS","BN",0.858585858585859,30
"4687","B4",7,"BS","BN",0.868686868686869,20
"4688","B4",7,"BS","BN",0.878787878787879,10
"4689","B4",7,"BS","BN",0.888888888888889,10
"4690","B4",7,"BS","BN",0.898989898989899,10
"4691","B4",7,"BS","BN",0.909090909090909,10
"4692","B4",7,"BS","BN",0.919191919191919,10
"4693","B4",7,"BS","BN",0.929292929292929,10
"4694","B4",7,"BS","BN",0.939393939393939,10
"4695","B4",7,"BS","BN",0.94949494949495,10
"4696","B4",7,"BS","BN",0.95959595959596,10
"4697","B4",7,"BS","BN",0.96969696969697,10
"4698","B4",7,"BS","BN",0.97979797979798,10
"4699","B4",7,"BS","BN",0.98989898989899,10
"4700","B4",7,"BS","BN",1,10
"4701","B4",7,"NS","BN",0,0
"4702","B4",7,"NS","BN",0.0101010101010101,0
"4703","B4",7,"NS","BN",0.0202020202020202,0
"4704","B4",7,"NS","BN",0.0303030303030303,0
"4705","B4",7,"NS","BN",0.0404040404040404,0
"4706","B4",7,"NS","BN",0.0505050505050505,0
"4707","B4",7,"NS","BN",0.0606060606060606,0
"4708","B4",7,"NS","BN",0.0707070707070707,0
"4709","B4",7,"NS","BN",0.0808080808080808,10
"4710","B4",7,"NS","BN",0.0909090909090909,10
"4711","B4",7,"NS","BN",0.101010101010101,10
"4712","B4",7,"NS","BN",0.111111111111111,10
"4713","B4",7,"NS","BN",0.121212121212121,30
"4714","B4",7,"NS","BN",0.131313131313131,70
"4715","B4",7,"NS","BN",0.141414141414141,120
"4716","B4",7,"NS","BN",0.151515151515152,170
"4717","B4",7,"NS","BN",0.161616161616162,240
"4718","B4",7,"NS","BN",0.171717171717172,250
"4719","B4",7,"NS","BN",0.181818181818182,260
"4720","B4",7,"NS","BN",0.191919191919192,260
"4721","B4",7,"NS","BN",0.202020202020202,260
"4722","B4",7,"NS","BN",0.212121212121212,260
"4723","B4",7,"NS","BN",0.222222222222222,260
"4724","B4",7,"NS","BN",0.232323232323232,270
"4725","B4",7,"NS","BN",0.242424242424242,270
"4726","B4",7,"NS","BN",0.252525252525253,270
"4727","B4",7,"NS","BN",0.262626262626263,270
"4728","B4",7,"NS","BN",0.272727272727273,270
"4729","B4",7,"NS","BN",0.282828282828283,270
"4730","B4",7,"NS","BN",0.292929292929293,270
"4731","B4",7,"NS","BN",0.303030303030303,270
"4732","B4",7,"NS","BN",0.313131313131313,270
"4733","B4",7,"NS","BN",0.323232323232323,270
"4734","B4",7,"NS","BN",0.333333333333333,270
"4735","B4",7,"NS","BN",0.343434343434343,270
"4736","B4",7,"NS","BN",0.353535353535354,270
"4737","B4",7,"NS","BN",0.363636363636364,270
"4738","B4",7,"NS","BN",0.373737373737374,270
"4739","B4",7,"NS","BN",0.383838383838384,270
"4740","B4",7,"NS","BN",0.393939393939394,270
"4741","B4",7,"NS","BN",0.404040404040404,270
"4742","B4",7,"NS","BN",0.414141414141414,270
"4743","B4",7,"NS","BN",0.424242424242424,270
"4744","B4",7,"NS","BN",0.434343434343434,260
"4745","B4",7,"NS","BN",0.444444444444444,260
"4746","B4",7,"NS","BN",0.454545454545455,260
"4747","B4",7,"NS","BN",0.464646464646465,260
"4748","B4",7,"NS","BN",0.474747474747475,260
"4749","B4",7,"NS","BN",0.484848484848485,260
"4750","B4",7,"NS","BN",0.494949494949495,260
"4751","B4",7,"NS","BN",0.505050505050505,260
"4752","B4",7,"NS","BN",0.515151515151515,260
"4753","B4",7,"NS","BN",0.525252525252525,260
"4754","B4",7,"NS","BN",0.535353535353535,260
"4755","B4",7,"NS","BN",0.545454545454546,260
"4756","B4",7,"NS","BN",0.555555555555556,250
"4757","B4",7,"NS","BN",0.565656565656566,250
"4758","B4",7,"NS","BN",0.575757575757576,250
"4759","B4",7,"NS","BN",0.585858585858586,250
"4760","B4",7,"NS","BN",0.595959595959596,250
"4761","B4",7,"NS","BN",0.606060606060606,240
"4762","B4",7,"NS","BN",0.616161616161616,230
"4763","B4",7,"NS","BN",0.626262626262626,230
"4764","B4",7,"NS","BN",0.636363636363636,230
"4765","B4",7,"NS","BN",0.646464646464647,220
"4766","B4",7,"NS","BN",0.656565656565657,210
"4767","B4",7,"NS","BN",0.666666666666667,200
"4768","B4",7,"NS","BN",0.676767676767677,190
"4769","B4",7,"NS","BN",0.686868686868687,190
"4770","B4",7,"NS","BN",0.696969696969697,190
"4771","B4",7,"NS","BN",0.707070707070707,170
"4772","B4",7,"NS","BN",0.717171717171717,170
"4773","B4",7,"NS","BN",0.727272727272727,150
"4774","B4",7,"NS","BN",0.737373737373737,140
"4775","B4",7,"NS","BN",0.747474747474748,130
"4776","B4",7,"NS","BN",0.757575757575758,130
"4777","B4",7,"NS","BN",0.767676767676768,120
"4778","B4",7,"NS","BN",0.777777777777778,100
"4779","B4",7,"NS","BN",0.787878787878788,70
"4780","B4",7,"NS","BN",0.797979797979798,50
"4781","B4",7,"NS","BN",0.808080808080808,50
"4782","B4",7,"NS","BN",0.818181818181818,30
"4783","B4",7,"NS","BN",0.828282828282828,10
"4784","B4",7,"NS","BN",0.838383838383838,0
"4785","B4",7,"NS","BN",0.848484848484849,0
"4786","B4",7,"NS","BN",0.858585858585859,0
"4787","B4",7,"NS","BN",0.868686868686869,0
"4788","B4",7,"NS","BN",0.878787878787879,0
"4789","B4",7,"NS","BN",0.888888888888889,0
"4790","B4",7,"NS","BN",0.898989898989899,0
"4791","B4",7,"NS","BN",0.909090909090909,0
"4792","B4",7,"NS","BN",0.919191919191919,0
"4793","B4",7,"NS","BN",0.929292929292929,0
"4794","B4",7,"NS","BN",0.939393939393939,0
"4795","B4",7,"NS","BN",0.94949494949495,0
"4796","B4",7,"NS","BN",0.95959595959596,0
"4797","B4",7,"NS","BN",0.96969696969697,0
"4798","B4",7,"NS","BN",0.97979797979798,0
"4799","B4",7,"NS","BN",0.98989898989899,0
"4800","B4",7,"NS","BN",1,0
"4801","B4",7,"WS","BN",0,0
"4802","B4",7,"WS","BN",0.0101010101010101,0
"4803","B4",7,"WS","BN",0.0202020202020202,0
"4804","B4",7,"WS","BN",0.0303030303030303,0
"4805","B4",7,"WS","BN",0.0404040404040404,0
"4806","B4",7,"WS","BN",0.0505050505050505,0
"4807","B4",7,"WS","BN",0.0606060606060606,0
"4808","B4",7,"WS","BN",0.0707070707070707,0
"4809","B4",7,"WS","BN",0.0808080808080808,0
"4810","B4",7,"WS","BN",0.0909090909090909,0
"4811","B4",7,"WS","BN",0.101010101010101,0
"4812","B4",7,"WS","BN",0.111111111111111,0
"4813","B4",7,"WS","BN",0.121212121212121,0
"4814","B4",7,"WS","BN",0.131313131313131,0
"4815","B4",7,"WS","BN",0.141414141414141,0
"4816","B4",7,"WS","BN",0.151515151515152,0
"4817","B4",7,"WS","BN",0.161616161616162,0
"4818","B4",7,"WS","BN",0.171717171717172,0
"4819","B4",7,"WS","BN",0.181818181818182,0
"4820","B4",7,"WS","BN",0.191919191919192,0
"4821","B4",7,"WS","BN",0.202020202020202,0
"4822","B4",7,"WS","BN",0.212121212121212,0
"4823","B4",7,"WS","BN",0.222222222222222,0
"4824","B4",7,"WS","BN",0.232323232323232,0
"4825","B4",7,"WS","BN",0.242424242424242,0
"4826","B4",7,"WS","BN",0.252525252525253,0
"4827","B4",7,"WS","BN",0.262626262626263,0
"4828","B4",7,"WS","BN",0.272727272727273,0
"4829","B4",7,"WS","BN",0.282828282828283,0
"4830","B4",7,"WS","BN",0.292929292929293,0
"4831","B4",7,"WS","BN",0.303030303030303,0
"4832","B4",7,"WS","BN",0.313131313131313,10
"4833","B4",7,"WS","BN",0.323232323232323,10
"4834","B4",7,"WS","BN",0.333333333333333,10
"4835","B4",7,"WS","BN",0.343434343434343,10
"4836","B4",7,"WS","BN",0.353535353535354,10
"4837","B4",7,"WS","BN",0.363636363636364,10
"4838","B4",7,"WS","BN",0.373737373737374,10
"4839","B4",7,"WS","BN",0.383838383838384,10
"4840","B4",7,"WS","BN",0.393939393939394,10
"4841","B4",7,"WS","BN",0.404040404040404,10
"4842","B4",7,"WS","BN",0.414141414141414,10
"4843","B4",7,"WS","BN",0.424242424242424,10
"4844","B4",7,"WS","BN",0.434343434343434,10
"4845","B4",7,"WS","BN",0.444444444444444,10
"4846","B4",7,"WS","BN",0.454545454545455,10
"4847","B4",7,"WS","BN",0.464646464646465,10
"4848","B4",7,"WS","BN",0.474747474747475,10
"4849","B4",7,"WS","BN",0.484848484848485,10
"4850","B4",7,"WS","BN",0.494949494949495,10
"4851","B4",7,"WS","BN",0.505050505050505,10
"4852","B4",7,"WS","BN",0.515151515151515,10
"4853","B4",7,"WS","BN",0.525252525252525,10
"4854","B4",7,"WS","BN",0.535353535353535,10
"4855","B4",7,"WS","BN",0.545454545454546,10
"4856","B4",7,"WS","BN",0.555555555555556,10
"4857","B4",7,"WS","BN",0.565656565656566,10
"4858","B4",7,"WS","BN",0.575757575757576,10
"4859","B4",7,"WS","BN",0.585858585858586,10
"4860","B4",7,"WS","BN",0.595959595959596,10
"4861","B4",7,"WS","BN",0.606060606060606,10
"4862","B4",7,"WS","BN",0.616161616161616,10
"4863","B4",7,"WS","BN",0.626262626262626,10
"4864","B4",7,"WS","BN",0.636363636363636,10
"4865","B4",7,"WS","BN",0.646464646464647,10
"4866","B4",7,"WS","BN",0.656565656565657,10
"4867","B4",7,"WS","BN",0.666666666666667,10
"4868","B4",7,"WS","BN",0.676767676767677,10
"4869","B4",7,"WS","BN",0.686868686868687,10
"4870","B4",7,"WS","BN",0.696969696969697,10
"4871","B4",7,"WS","BN",0.707070707070707,10
"4872","B4",7,"WS","BN",0.717171717171717,10
"4873","B4",7,"WS","BN",0.727272727272727,10
"4874","B4",7,"WS","BN",0.737373737373737,10
"4875","B4",7,"WS","BN",0.747474747474748,10
"4876","B4",7,"WS","BN",0.757575757575758,10
"4877","B4",7,"WS","BN",0.767676767676768,10
"4878","B4",7,"WS","BN",0.777777777777778,10
"4879","B4",7,"WS","BN",0.787878787878788,10
"4880","B4",7,"WS","BN",0.797979797979798,10
"4881","B4",7,"WS","BN",0.808080808080808,10
"4882","B4",7,"WS","BN",0.818181818181818,10
"4883","B4",7,"WS","BN",0.828282828282828,10
"4884","B4",7,"WS","BN",0.838383838383838,0
"4885","B4",7,"WS","BN",0.848484848484849,0
"4886","B4",7,"WS","BN",0.858585858585859,0
"4887","B4",7,"WS","BN",0.868686868686869,0
"4888","B4",7,"WS","BN",0.878787878787879,0
"4889","B4",7,"WS","BN",0.888888888888889,0
"4890","B4",7,"WS","BN",0.898989898989899,0
"4891","B4",7,"WS","BN",0.909090909090909,0
"4892","B4",7,"WS","BN",0.919191919191919,0
"4893","B4",7,"WS","BN",0.929292929292929,0
"4894","B4",7,"WS","BN",0.939393939393939,0
"4895","B4",7,"WS","BN",0.94949494949495,0
"4896","B4",7,"WS","BN",0.95959595959596,0
"4897","B4",7,"WS","BN",0.96969696969697,0
"4898","B4",7,"WS","BN",0.97979797979798,0
"4899","B4",7,"WS","BN",0.98989898989899,0
"4900","B4",7,"WS","BN",1,0
"4901","B4",8,"BS","BR",0,0
"4902","B4",8,"BS","BR",0.0101010101010101,0
"4903","B4",8,"BS","BR",0.0202020202020202,0
"4904","B4",8,"BS","BR",0.0303030303030303,0
"4905","B4",8,"BS","BR",0.0404040404040404,0
"4906","B4",8,"BS","BR",0.0505050505050505,0
"4907","B4",8,"BS","BR",0.0606060606060606,0
"4908","B4",8,"BS","BR",0.0707070707070707,0
"4909","B4",8,"BS","BR",0.0808080808080808,0
"4910","B4",8,"BS","BR",0.0909090909090909,10
"4911","B4",8,"BS","BR",0.101010101010101,10
"4912","B4",8,"BS","BR",0.111111111111111,10
"4913","B4",8,"BS","BR",0.121212121212121,10
"4914","B4",8,"BS","BR",0.131313131313131,10
"4915","B4",8,"BS","BR",0.141414141414141,10
"4916","B4",8,"BS","BR",0.151515151515152,10
"4917","B4",8,"BS","BR",0.161616161616162,20
"4918","B4",8,"BS","BR",0.171717171717172,20
"4919","B4",8,"BS","BR",0.181818181818182,30
"4920","B4",8,"BS","BR",0.191919191919192,40
"4921","B4",8,"BS","BR",0.202020202020202,50
"4922","B4",8,"BS","BR",0.212121212121212,60
"4923","B4",8,"BS","BR",0.222222222222222,70
"4924","B4",8,"BS","BR",0.232323232323232,100
"4925","B4",8,"BS","BR",0.242424242424242,170
"4926","B4",8,"BS","BR",0.252525252525253,170
"4927","B4",8,"BS","BR",0.262626262626263,210
"4928","B4",8,"BS","BR",0.272727272727273,230
"4929","B4",8,"BS","BR",0.282828282828283,220
"4930","B4",8,"BS","BR",0.292929292929293,220
"4931","B4",8,"BS","BR",0.303030303030303,220
"4932","B4",8,"BS","BR",0.313131313131313,230
"4933","B4",8,"BS","BR",0.323232323232323,230
"4934","B4",8,"BS","BR",0.333333333333333,230
"4935","B4",8,"BS","BR",0.343434343434343,230
"4936","B4",8,"BS","BR",0.353535353535354,230
"4937","B4",8,"BS","BR",0.363636363636364,230
"4938","B4",8,"BS","BR",0.373737373737374,230
"4939","B4",8,"BS","BR",0.383838383838384,230
"4940","B4",8,"BS","BR",0.393939393939394,230
"4941","B4",8,"BS","BR",0.404040404040404,230
"4942","B4",8,"BS","BR",0.414141414141414,230
"4943","B4",8,"BS","BR",0.424242424242424,230
"4944","B4",8,"BS","BR",0.434343434343434,230
"4945","B4",8,"BS","BR",0.444444444444444,230
"4946","B4",8,"BS","BR",0.454545454545455,230
"4947","B4",8,"BS","BR",0.464646464646465,230
"4948","B4",8,"BS","BR",0.474747474747475,230
"4949","B4",8,"BS","BR",0.484848484848485,230
"4950","B4",8,"BS","BR",0.494949494949495,230
"4951","B4",8,"BS","BR",0.505050505050505,230
"4952","B4",8,"BS","BR",0.515151515151515,230
"4953","B4",8,"BS","BR",0.525252525252525,220
"4954","B4",8,"BS","BR",0.535353535353535,220
"4955","B4",8,"BS","BR",0.545454545454546,220
"4956","B4",8,"BS","BR",0.555555555555556,220
"4957","B4",8,"BS","BR",0.565656565656566,220
"4958","B4",8,"BS","BR",0.575757575757576,220
"4959","B4",8,"BS","BR",0.585858585858586,210
"4960","B4",8,"BS","BR",0.595959595959596,210
"4961","B4",8,"BS","BR",0.606060606060606,210
"4962","B4",8,"BS","BR",0.616161616161616,210
"4963","B4",8,"BS","BR",0.626262626262626,200
"4964","B4",8,"BS","BR",0.636363636363636,200
"4965","B4",8,"BS","BR",0.646464646464647,200
"4966","B4",8,"BS","BR",0.656565656565657,200
"4967","B4",8,"BS","BR",0.666666666666667,190
"4968","B4",8,"BS","BR",0.676767676767677,190
"4969","B4",8,"BS","BR",0.686868686868687,180
"4970","B4",8,"BS","BR",0.696969696969697,180
"4971","B4",8,"BS","BR",0.707070707070707,180
"4972","B4",8,"BS","BR",0.717171717171717,180
"4973","B4",8,"BS","BR",0.727272727272727,180
"4974","B4",8,"BS","BR",0.737373737373737,180
"4975","B4",8,"BS","BR",0.747474747474748,180
"4976","B4",8,"BS","BR",0.757575757575758,180
"4977","B4",8,"BS","BR",0.767676767676768,170
"4978","B4",8,"BS","BR",0.777777777777778,170
"4979","B4",8,"BS","BR",0.787878787878788,160
"4980","B4",8,"BS","BR",0.797979797979798,160
"4981","B4",8,"BS","BR",0.808080808080808,150
"4982","B4",8,"BS","BR",0.818181818181818,120
"4983","B4",8,"BS","BR",0.828282828282828,100
"4984","B4",8,"BS","BR",0.838383838383838,80
"4985","B4",8,"BS","BR",0.848484848484849,70
"4986","B4",8,"BS","BR",0.858585858585859,70
"4987","B4",8,"BS","BR",0.868686868686869,70
"4988","B4",8,"BS","BR",0.878787878787879,70
"4989","B4",8,"BS","BR",0.888888888888889,70
"4990","B4",8,"BS","BR",0.898989898989899,70
"4991","B4",8,"BS","BR",0.909090909090909,70
"4992","B4",8,"BS","BR",0.919191919191919,50
"4993","B4",8,"BS","BR",0.929292929292929,50
"4994","B4",8,"BS","BR",0.939393939393939,30
"4995","B4",8,"BS","BR",0.94949494949495,30
"4996","B4",8,"BS","BR",0.95959595959596,30
"4997","B4",8,"BS","BR",0.96969696969697,20
"4998","B4",8,"BS","BR",0.97979797979798,20
"4999","B4",8,"BS","BR",0.98989898989899,10
"5000","B4",8,"BS","BR",1,10
"5001","B4",8,"RS","BR",0,0
"5002","B4",8,"RS","BR",0.0101010101010101,10
"5003","B4",8,"RS","BR",0.0202020202020202,10
"5004","B4",8,"RS","BR",0.0303030303030303,20
"5005","B4",8,"RS","BR",0.0404040404040404,40
"5006","B4",8,"RS","BR",0.0505050505050505,50
"5007","B4",8,"RS","BR",0.0606060606060606,70
"5008","B4",8,"RS","BR",0.0707070707070707,70
"5009","B4",8,"RS","BR",0.0808080808080808,90
"5010","B4",8,"RS","BR",0.0909090909090909,100
"5011","B4",8,"RS","BR",0.101010101010101,110
"5012","B4",8,"RS","BR",0.111111111111111,130
"5013","B4",8,"RS","BR",0.121212121212121,150
"5014","B4",8,"RS","BR",0.131313131313131,180
"5015","B4",8,"RS","BR",0.141414141414141,180
"5016","B4",8,"RS","BR",0.151515151515152,180
"5017","B4",8,"RS","BR",0.161616161616162,180
"5018","B4",8,"RS","BR",0.171717171717172,190
"5019","B4",8,"RS","BR",0.181818181818182,200
"5020","B4",8,"RS","BR",0.191919191919192,200
"5021","B4",8,"RS","BR",0.202020202020202,200
"5022","B4",8,"RS","BR",0.212121212121212,200
"5023","B4",8,"RS","BR",0.222222222222222,200
"5024","B4",8,"RS","BR",0.232323232323232,190
"5025","B4",8,"RS","BR",0.242424242424242,190
"5026","B4",8,"RS","BR",0.252525252525253,190
"5027","B4",8,"RS","BR",0.262626262626263,190
"5028","B4",8,"RS","BR",0.272727272727273,190
"5029","B4",8,"RS","BR",0.282828282828283,190
"5030","B4",8,"RS","BR",0.292929292929293,180
"5031","B4",8,"RS","BR",0.303030303030303,180
"5032","B4",8,"RS","BR",0.313131313131313,180
"5033","B4",8,"RS","BR",0.323232323232323,180
"5034","B4",8,"RS","BR",0.333333333333333,180
"5035","B4",8,"RS","BR",0.343434343434343,180
"5036","B4",8,"RS","BR",0.353535353535354,170
"5037","B4",8,"RS","BR",0.363636363636364,170
"5038","B4",8,"RS","BR",0.373737373737374,160
"5039","B4",8,"RS","BR",0.383838383838384,150
"5040","B4",8,"RS","BR",0.393939393939394,150
"5041","B4",8,"RS","BR",0.404040404040404,150
"5042","B4",8,"RS","BR",0.414141414141414,150
"5043","B4",8,"RS","BR",0.424242424242424,140
"5044","B4",8,"RS","BR",0.434343434343434,140
"5045","B4",8,"RS","BR",0.444444444444444,140
"5046","B4",8,"RS","BR",0.454545454545455,140
"5047","B4",8,"RS","BR",0.464646464646465,140
"5048","B4",8,"RS","BR",0.474747474747475,140
"5049","B4",8,"RS","BR",0.484848484848485,140
"5050","B4",8,"RS","BR",0.494949494949495,130
"5051","B4",8,"RS","BR",0.505050505050505,130
"5052","B4",8,"RS","BR",0.515151515151515,130
"5053","B4",8,"RS","BR",0.525252525252525,130
"5054","B4",8,"RS","BR",0.535353535353535,100
"5055","B4",8,"RS","BR",0.545454545454546,100
"5056","B4",8,"RS","BR",0.555555555555556,100
"5057","B4",8,"RS","BR",0.565656565656566,90
"5058","B4",8,"RS","BR",0.575757575757576,90
"5059","B4",8,"RS","BR",0.585858585858586,80
"5060","B4",8,"RS","BR",0.595959595959596,80
"5061","B4",8,"RS","BR",0.606060606060606,80
"5062","B4",8,"RS","BR",0.616161616161616,60
"5063","B4",8,"RS","BR",0.626262626262626,60
"5064","B4",8,"RS","BR",0.636363636363636,60
"5065","B4",8,"RS","BR",0.646464646464647,60
"5066","B4",8,"RS","BR",0.656565656565657,60
"5067","B4",8,"RS","BR",0.666666666666667,60
"5068","B4",8,"RS","BR",0.676767676767677,50
"5069","B4",8,"RS","BR",0.686868686868687,50
"5070","B4",8,"RS","BR",0.696969696969697,50
"5071","B4",8,"RS","BR",0.707070707070707,50
"5072","B4",8,"RS","BR",0.717171717171717,50
"5073","B4",8,"RS","BR",0.727272727272727,40
"5074","B4",8,"RS","BR",0.737373737373737,40
"5075","B4",8,"RS","BR",0.747474747474748,40
"5076","B4",8,"RS","BR",0.757575757575758,40
"5077","B4",8,"RS","BR",0.767676767676768,40
"5078","B4",8,"RS","BR",0.777777777777778,30
"5079","B4",8,"RS","BR",0.787878787878788,30
"5080","B4",8,"RS","BR",0.797979797979798,30
"5081","B4",8,"RS","BR",0.808080808080808,30
"5082","B4",8,"RS","BR",0.818181818181818,30
"5083","B4",8,"RS","BR",0.828282828282828,30
"5084","B4",8,"RS","BR",0.838383838383838,10
"5085","B4",8,"RS","BR",0.848484848484849,0
"5086","B4",8,"RS","BR",0.858585858585859,0
"5087","B4",8,"RS","BR",0.868686868686869,0
"5088","B4",8,"RS","BR",0.878787878787879,0
"5089","B4",8,"RS","BR",0.888888888888889,0
"5090","B4",8,"RS","BR",0.898989898989899,0
"5091","B4",8,"RS","BR",0.909090909090909,0
"5092","B4",8,"RS","BR",0.919191919191919,0
"5093","B4",8,"RS","BR",0.929292929292929,0
